producer_id,field_id,year,Core #,SHAC #,Depth (cm),lon,lat,soc,bd,soc_tha,tot_P,pH,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6203,KS20-0145,15 - 30,,,0.69999999999999996,1.5682407265745297,33.459984142194159,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6203,KS20-0146,30 - 50,,,0.40999999999999998,1.631405025399566,20.387342321413293,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6203,KS20-0147,50 - 98,,,0.31,1.6032679480020515,15.148958187081785,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6204,KS20-0148,0 - 15,,,1.1100000000000001,1.6125898503143643,54.558429887715832,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6204,KS20-0149,15 - 30,,,1.4399999999999999,1.4269001504150347,62.628359881896372,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6204,KS20-0150,30 - 50,,,0.71999999999999997,1.50842896771784,33.103378753948633,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6204,KS20-0151,50-100,,,0.25,1.5152006885238629,11.545829246551836,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6205,KS20-0152,0 - 15,,,1.3899999999999999,1.4305402572248032,60.607985185894684,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6205,KS20-0153,15 - 30,,,1.0600000000000001,1.3745786827946269,44.410987746675048,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6205,KS20-0154,30 - 50,,,0.81000000000000005,1.3677389354841734,33.767833030381667,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6205,KS20-0155,50 - 100,,,0.22,1.6294978491618297,10.926760777339567,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6206,KS20-0156,0 - 15,,,1.1899999999999999,1.6445390080438922,59.649403268561613,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6206,KS20-0157,15 - 30,,,0.93000000000000005,1.573197589171708,44.594488141696907,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6206,KS20-0158,30 - 50,,,0.58999999999999997,1.5750973382616509,28.32529045342692,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6206,KS20-0159,50 - 100,,,0.26000000000000001,1.5157024240199686,12.011638569873449,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6207,KS20-0160,0 - 15,,,0.91000000000000003,1.6470207251377182,45.683084448999871,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6207,KS20-0161,15 - 30,,,0.56000000000000005,1.5395784763383316,26.278757096923719,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6207,KS20-0162,30 - 50,,,0.5,1.6072646856358617,24.494713809090531,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6207,KS20-0163,50 - 100,,,0.28999999999999998,1.6322690733247713,14.427952792932318,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6208,KS20-0164,0 - 15,,,0.83999999999999997,1.3319905810509718,34.103221244764235,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6208,KS20-0165,15 - 30,,,0.69999999999999996,1.6311498638790498,34.802213495723407,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6208,KS20-0166,30 - 50,,,0.5,1.5436079254078623,23.524584783215825,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6208,KS20-0167,50 - 100,,,0.23000000000000001,1.6834011840691947,11.801315660798684,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6209,KS20-0168,0 - 15,,,0.60999999999999999,1.582699032407574,29.426806569747548,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6209,KS20-0169,15 - 30,,,0.57999999999999996,1.6943037699706445,29.952579767049038,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6209,KS20-0170,30 - 50,,,0.58999999999999997,1.7990724096343789,32.353078956936962,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6209,KS20-0171,50 - 100,,,0.31,1.6722891465899545,15.801125688299162,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6210,KS20-0172,0 - 15,,,0.66000000000000003,1.5679260075850776,31.541653909387492,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6210,KS20-0173,15 - 30,,,0.67000000000000004,1.6851818353183221,34.414109368136643,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6210,KS20-0174,30 - 50,,,0.72999999999999998,1.5567746951125887,34.638859676133144,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6210,KS20-0175,50 - 98,,,0.37,1.6606535425271027,18.728186391203657,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6211,KS20-0176,0 - 15,,,0.95999999999999996,1.5232412532988808,44.571257664527884,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6211,KS20-0177,15 - 30,,,0.85999999999999999,1.5660562781574678,41.050720008086074,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6211,KS20-0178,30 - 50,,,0.69999999999999996,1.5343281651344416,32.736425731308451,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6211,KS20-0179,50 - 100,,,0.39000000000000001,1.9051228521168655,22.646576367683604,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6212,KS20-0180,0 - 15,,,0.95999999999999996,1.5885214500593536,46.481408445896726,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6212,KS20-0181,15 - 30,,,0.68000000000000005,1.5696600781474181,32.533402643714652,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6212,KS20-0182,30 - 50,,,0.48999999999999999,1.5927554165030589,23.788120696556486,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6212,KS20-0183,50 - 100,,,0.28999999999999998,1.7135051211936823,15.146014467255199,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6213,KS20-0184,0 - 15,,,0.93999999999999995,1.5750000660036185,45.125641891082878,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6213,KS20-0185,15 - 30,,,0.60999999999999999,1.6418582438133142,30.526741955572195,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6213,KS20-0186,30 - 50,,,0.56000000000000005,1.6150818391995563,27.567508896929393,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6213,KS20-0187,50 - 100,,,0.28999999999999998,1.7126306650425511,15.138284974444121,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6214,KS20-0188,0 - 15,,,1.05,1.4391065550940578,46.05716618923023,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6214,KS20-0189,15 - 30,,,0.70999999999999996,1.6786084885306694,36.326430578594504,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6214,KS20-0190,30 - 50,,,0.58999999999999997,1.4874701227650489,26.749472711708428,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6214,KS20-0191,50 - 100,,,0.22,1.6283895772642003,10.919329149302824,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6215,KS20-0192,0 - 15,,,0.39000000000000001,1.644934590617382,19.553666465586943,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6215,KS20-0193,15 - 30,,,0.34000000000000002,1.6122726540700218,16.708303968658452,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6215,KS20-0194,30 - 50,,,0.46999999999999997,1.6832103326924504,24.112997942018968,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6215,KS20-0195,50 - 99,,,0.28000000000000003,1.6962738337377343,14.476679406651323,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6216,KS20-0196,0 - 15,,,0.85999999999999999,1.6540634902744327,43.357635457865648,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6216,KS20-0197,15 - 30,,,0.96999999999999997,1.4786149114529763,43.71613702605412,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6216,KS20-0198,30 - 50,,,0.68000000000000005,1.5828041801333324,32.805832559115501,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6216,KS20-0199,50 - 100,,,0.26000000000000001,1.5336525229230054,12.153889513660236,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6217,KS20-0200,0 - 15,,,0.40000000000000002,1.6333858340971323,19.914240089312241,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6217,KS20-0201,15 - 30,,,0.27000000000000002,1.7728133902646614,14.589545076522057,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6217,KS20-0202,30 - 50,,,0.20000000000000001,1.7745671832187437,10.817761548901462,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6217,KS20-0203,50 - 96,,,0.14999999999999999,1.7664566787414056,8.0762399352057077,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6218,KS20-0204,0 - 15,,,0.42999999999999999,1.5860988641691136,20.788046153346073,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6218,KS20-0205,15 - 30,,,0.56000000000000005,1.6263591270363045,27.75999866755728,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6218,KS20-0206,30 - 50,,,0.56000000000000005,1.6097249689512367,27.476073550034876,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6218,KS20-0207,50 - 100,,,0.40000000000000002,1.6805044469443862,20.488710217145957,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6219,KS20-0208,0 - 15,,,1.45,1.0693449182801487,47.260768008309448,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6219,KS20-0209,15 - 30,,,0.88,1.3926795132127427,37.355006975197476,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6219,KS20-0210,30 - 50,,,0.80000000000000004,1.4277105808966273,34.813294804583364,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6219,KS20-0211,50 - 100,,,0.28000000000000003,1.4462609235269888,12.342969225748734,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6220,KS20-0212,0 - 15,,,0.97999999999999998,1.4973630014982322,44.726831799952798,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6220,KS20-0213,15 - 30,,,0.56000000000000005,1.5454738642830861,26.379384294675148,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6220,KS20-0214,30 - 50,,,0.40000000000000002,1.6133691996820199,19.670197282523187,,,,,,,,,,,,,,,,,
GMP-Producer-12,GMP-Field-51,2020,6220,KS20-0215,50 - 100,,,0.16,1.6059050743067709,7.8316778663792608,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6221,KS20-0216,0 - 15,,,1.1200000000000001,1.3087639589559663,44.678060525255205,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6221,KS20-0217,15 - 30,,,0.92000000000000004,1.6603418714352998,46.558642622040104,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6221,KS20-0218,30 - 50,,,0.82999999999999996,1.6475354834955136,41.680011675662904,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6221,KS20-0219,50 - 100,,,0.35999999999999999,1.5633346255201743,17.154158178907768,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6222,KS20-0220,0 - 15,,,0.91000000000000003,1.52852202855536,42.396309801634317,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6222,KS20-0221,15 - 30,,,0.81999999999999995,1.6720544214090578,41.790659386929427,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6222,KS20-0222,30 - 50,,,0.75,1.5920516256728146,36.394300162880533,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6222,KS20-0223,50 - 100,,,0.37,1.5444381951884318,17.417556190057059,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6223,KS20-0224,0 - 15,,,0.57999999999999996,1.6074686376340381,28.417473563549578,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6223,KS20-0225,15 - 30,,,0.55000000000000004,1.7003570332528284,28.504785305450419,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6223,KS20-0226,30 - 50,,,0.37,1.6867562393532778,19.022562164930527,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6223,KS20-0227,50 - 100,,,0.17999999999999999,1.6332023522402905,8.9604013853311297,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6224,KS20-0228,0 - 15,,,0.54000000000000004,1.6066331324313445,26.443896053313985,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6224,KS20-0229,15 - 30,,,0.47999999999999998,1.6969707145935451,24.827360342789401,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6224,KS20-0230,30 - 50,,,0.5,1.6727066935043522,25.492050009006331,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6224,KS20-0231,50 - 100,,,0.29999999999999999,1.7248989221450193,15.772475744094058,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6225,KS20-0232,0 - 15,,,0.83999999999999997,1.5332006489786296,39.254842855929645,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6225,KS20-0233,15 - 30,,,0.79000000000000004,1.6733971775681877,40.294065318099918,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6225,KS20-0234,30 - 50,,,0.56999999999999995,1.692929832408631,29.412285736334592,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6225,KS20-0235,50 - 100,,,0.19,1.7303107288838286,10.020575493112029,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6226,KS20-0236,0 - 15,,,1.76,1.014524084627386,54.423941615019203,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6226,KS20-0237,15 - 30,,,0.64000000000000001,1.6363529134229771,31.920663552724701,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6226,KS20-0238,30 - 50,,,0.48999999999999999,1.6844975513385232,25.158307828751113,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6226,KS20-0239,50 - 100,,,0.14000000000000001,1.7188774770070163,7.3347939698843412,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6227,KS20-0240,0 - 15,,,0.55000000000000004,1.5817148927574971,26.515868462186685,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6227,KS20-0241,15 - 30,,,0.46999999999999997,1.6023119477815142,22.954080039138862,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6227,KS20-0242,30 - 50,,,0.29999999999999999,1.6862167394673564,15.418765865689508,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6227,KS20-0243,50 - 98,,,0.14000000000000001,1.7367321510100719,7.4109834347901797,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6228,KS20-0244,0 - 15,,,0.72999999999999998,1.7296076766221846,38.484462647914256,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6228,KS20-0245,15 - 30,,,0.59999999999999998,1.6431410061983305,30.049762721355073,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6228,KS20-0246,30 - 50,,,0.56000000000000005,1.5833277788054452,27.025505190874387,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6228,KS20-0247,50 - 96,,,0.28999999999999998,1.6293184096227478,14.401871286337391,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6229,KS20-0248,0 - 15,,,0.68999999999999995,1.6327188847590839,34.338037409145244,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6229,KS20-0249,15 - 30,,,0.60999999999999999,1.7799286750693151,33.093857869828767,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6229,KS20-0250,30 - 50,,,0.56000000000000005,1.7104464254524216,29.195267946762296,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6229,KS20-0251,50 - 96,,,0.22,1.6978852580371699,11.385339386294048,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6230,KS20-0252,0 - 15,,,0.91000000000000003,1.6111400241044109,44.687868620579231,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6230,KS20-0253,15 - 30,,,0.73999999999999999,1.6756366196048205,37.79431908251064,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6230,KS20-0254,30 - 50,,,0.63,1.5878824841830284,30.491154614276184,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6230,KS20-0255,50 - 100,,,0.28000000000000003,1.5801630542933498,13.485743570561166,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6231,KS20-0256,0 - 15,,,1.1399999999999999,1.5419906672998467,53.579858114801226,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6231,KS20-0257,15 - 30,,,0.68000000000000005,1.709604298747345,35.433942537556973,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6231,KS20-0258,30 - 50,,,0.47999999999999998,1.7348879294019981,25.382104362322995,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6231,KS20-0259,50 - 100,,,0.20999999999999999,1.7782884007526498,11.382468395537561,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6232,KS20-0260,0 - 15,,,0.78000000000000003,1.678770314809618,39.911756972409783,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6232,KS20-0261,15 - 30,,,0.66000000000000003,1.6098915789635113,32.385866915693171,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6232,KS20-0262,30 - 50,,,0.66000000000000003,1.6734924989561264,33.665313903000616,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6232,KS20-0263,50 - 100,,,0.23999999999999999,1.756096277887329,12.846195492001389,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6233,KS20-0264,0 - 15,,,0.78000000000000003,1.6611387403578801,39.492576868764388,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6233,KS20-0265,15 - 30,,,0.78000000000000003,1.703745451065561,40.505525851813076,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6233,KS20-0266,30 - 50,,,0.40999999999999998,1.4401260344546112,17.996967027372381,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6233,KS20-0267,50 - 100,,,0.23000000000000001,1.7270348995378719,12.1072054597203,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6234,KS20-0268,0 - 15,,,0.78000000000000003,1.6294426452634807,38.739021225552101,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6234,KS20-0269,15 - 30,,,0.73999999999999999,1.7154279757642725,38.69182107895832,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6234,KS20-0270,30 - 50,,,0.64000000000000001,1.5236130884972479,29.721425239933517,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6234,KS20-0271,50 - 100,,,0.27000000000000002,1.6754602558970719,13.788367721930545,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6235,KS20-0272,0 - 15,,,0.85999999999999999,1.4753001830473069,38.671748638182443,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6235,KS20-0273,15 - 30,,,0.63,1.5169424902141833,29.128936474088835,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6235,KS20-0274,30 - 50,,,0.37,1.6789382366663472,18.9343938578284,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6235,KS20-0275,50 - 100,,,0.20999999999999999,1.7548261296973375,11.232291090966717,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6236,KS20-0276,0 - 15,,,0.77000000000000002,1.7126012914112247,40.194067268904888,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6236,KS20-0277,15 - 30,,,0.60999999999999999,1.6802235385623812,31.240060207782644,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6236,KS20-0278,30 - 50,,,0.55000000000000004,1.6365645392377777,27.435367935782107,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6236,KS20-0279,50 - 98,,,0.20000000000000001,1.6705112747415984,10.183436730824784,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6237,KS20-0280,0 - 15,,,0.85999999999999999,1.6458066916754057,43.141201647549074,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6237,KS20-0281,15 - 30,,,0.77000000000000002,1.5889734613087121,37.292571547530954,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6237,KS20-0282,30 - 50,,,0.45000000000000001,1.6694726547649552,22.898486932756132,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6237,KS20-0283,50 - 100,,,0.17999999999999999,1.7184401303192254,9.4280499309833985,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6238,KS20-0284,0 - 15,,,1.0700000000000001,1.6280259994996229,53.095788737280905,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6238,KS20-0285,15 - 30,,,0.63,1.7309768145157547,33.238909183057331,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6238,KS20-0286,30 - 50,,,0.39000000000000001,1.7294712427640675,20.558570556985025,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6238,KS20-0287,50 - 100,,,0.22,1.7996872994143236,12.067983154952691,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6239,KS20-0288,0 - 15,,,0.79000000000000004,1.6579815180309905,39.922868568971829,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6239,KS20-0289,15 - 30,,,0.68999999999999995,1.6038232887542518,33.730328350448417,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6239,KS20-0290,30 - 50,,,0.56000000000000005,1.4455386707031852,24.67361046249853,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6239,KS20-0291,50 - 99,,,0.17999999999999999,1.7529650124070952,9.6174672440702871,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6240,KS20-0292,0 - 15,,,0.60999999999999999,1.5355386971025347,28.549963887488012,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6240,KS20-0293,15 - 30,,,0.56999999999999995,1.6074483961777633,27.927165455833983,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6240,KS20-0294,30 - 50,,,0.56999999999999995,1.6315912115812843,28.346613073528598,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6240,KS20-0295,50 - 99,,,0.32000000000000001,1.6378649403775205,15.975079482466187,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6241,KS20-0296,0 - 15,,,0.81999999999999995,1.6676860759998553,41.681478709109982,,,,,,,,,,,,,,,,,
