field,year,point,start_depth,end_depth,lon,lat,dry_weight,soc,bd,soc (t/ha)
ICG-Field-29,2020,11,0,12,-89.905729,38.0307149,267.9,0.64,1.4087,27.47979264
ICG-Field-29,2020,13,0,12,-89.904836,38.0311813,252.1,0.59,1.3954,25.09375728
ICG-Field-29,2020,2,0,12,-89.904597,38.0309169,252.7,0.64,1.3922,27.15792384
ICG-Field-29,2020,22,0,12,-89.905366,38.0301771,243.1,0.7,1.3988,29.8447968
ICG-Field-29,2020,6,0,12,-89.905586,38.0299914,267.1,0.77,1.3849,32.50304904
ICG-Field-29,2020,10,0,12,-89.906078,38.0301733,252.4,0.81,1.387,34.2433656
ICG-Field-29,2020,14,0,12,-89.906265,38.0298845,248.2,0.78,1.4005,33.2960472
ICG-Field-29,2020,3,0,12,-89.906376,38.0297917,283.7,0.79,1.4005,33.7229196
ICG-Field-29,2020,18,0,12,-89.905803,38.0297158,237.6,0.77,1.3757,32.28712872
ICG-Field-29,2020,8,0,12,-89.905671,38.0292685,248.7,0.68,1.3819,28.64181216
ICG-Field-30,2020,17,0,12,-89.921433,38.0430425,121,0.59,1.3841,24.89054712
ICG-Field-30,2020,18,0,12,-89.921896,38.0432112,253.2,0.51,1.4619,22.72494312
ICG-Field-30,2020,15,0,12,-89.922131,38.0433856,235,0.52,1.3677,21.67749792
ICG-Field-30,2020,14,0,12,-89.922586,38.0433743,393.1,0.61,1.3699,25.47027672
ICG-Field-30,2020,12,0,12,-89.922347,38.0431099,333.2,0.64,1.3976,27.26326272
ICG-Field-30,2020,1,0,12,-89.92302,38.0428229,217.4,0.71,1.3837,29.94437496
ICG-Field-30,2020,20,0,12,-89.92313,38.04273,168.2,0.78,1.4548,34.58699712
ICG-Field-30,2020,7,0,12,-89.922539,38.0422041,293.5,0.56,1.4199,24.23598912
ICG-Field-30,2020,8,0,12,-89.921735,38.0420439,137.3,0.65,1.4241,28.2142692
ICG-Field-30,2020,4,0,12,-89.921045,38.0418809,170.1,0.64,1.3971,27.25350912
ICG-Field-30,2020,22,0,12,-89.921038,38.0417009,189.2,0.61,1.3971,25.97600088
ICG-Field-30,2020,10,0,12,-89.921031,38.0415208,257.9,0.56,1.4241,24.30767808
ICG-Field-30,2020,21,0,12,-89.921248,38.0412452,258.4,0.44,1.4211,19.05865632
ICG-Field-30,2020,16,0,12,-89.922187,38.0419426,278,0.52,1.4183,22.47948768
ICG-Field-30,2020,3,0,12,-89.923688,38.0424458,210.4,0.69,1.4241,29.95053192
ICG-Field-30,2020,2,0,12,-89.92414,38.0423445,246.8,0.74,1.4241,32.12086032
ICG-Field-30,2020,6,0,12,-89.924243,38.0420716,293.6,0.57,1.3915,24.1753644
ICG-Field-30,2020,11,0,12,-89.924617,38.0428732,296.8,0.8,1.4239,34.7203776
ICG-Field-30,2020,5,0,12,-89.924385,38.0427889,224.5,0.81,1.4239,35.15438232
ICG-Field-30,2020,9,0,12,-89.923934,38.0428902,276.4,1.07,1.4239,46.43850504
ICG-Field-30,2020,13,0,12,-89.923852,38.0437032,312.8,0.59,1.4377,25.85444664
ICG-Field-30,2020,19,0,12,-89.923383,38.0433544,273.5,0.71,1.4216,30.76456128
ICG-Field-33,2020,18,0,12,-89.910585,38.0178602,461.1,0.77,1.3923,32.67672408
ICG-Field-33,2020,24,0,12,-89.912096,38.0186336,449.1,0.53,1.3925,22.495002
ICG-Field-33,2020,7,0,12,-89.912825,38.0197869,478.3,0.62,1.4107,26.65884432
ICG-Field-33,2020,21,0,12,-89.912598,38.0197925,430.7,0.54,1.3938,22.94083296
ICG-Field-33,2020,15,0,12,-89.912054,38.0204367,373.2,0.82,1.4309,35.76334224
ICG-Field-33,2020,25,0,12,-89.911723,38.0207152,382.6,0.76,1.4372,33.29245056
ICG-Field-33,2020,23,0,12,-89.91093,38.0208249,310.6,0.54,1.4078,23.17126176
ICG-Field-33,2020,12,0,12,-89.910944,38.021185,331.4,0.64,1.453,28.3439616
ICG-Field-33,2020,20,0,12,-89.911417,38.0216238,276.4,0.64,1.4011,27.33153792
ICG-Field-33,2020,17,0,12,-89.91098,38.0220851,314.4,0.63,1.3943,26.77390632
ICG-Field-33,2020,11,0,12,-89.910642,38.0221836,256.9,0.71,1.3989,30.27331512
ICG-Field-33,2020,29,0,12,-89.911336,38.0224367,329.6,0.51,1.411,21.9337128
ICG-Field-33,2020,32,0,12,-89.912072,38.0225674,305.7,0.72,1.3869,30.43635264
ICG-Field-33,2020,22,0,12,-89.913249,38.0218487,354.3,0.71,1.3943,30.17376744
ICG-Field-33,2020,9,0,12,-89.912929,38.0211168,280.2,0.55,1.3632,22.8526848
ICG-Field-33,2020,16,0,12,-89.914689,38.0208218,325.4,0.59,1.4324,25.75913568
ICG-Field-33,2020,26,0,12,-89.91439,38.0219105,291.3,1.04,1.3887,44.02067904
ICG-Field-33,2020,27,0,12,-89.914842,38.0218092,295.6,0.77,1.3957,32.75652072
ICG-Field-33,2020,13,0,12,-89.915069,38.0218035,309.7,0.68,1.3859,28.72471776
ICG-Field-33,2020,4,0,12,-89.915286,38.0215278,309.5,0.86,1.396,36.5930688
ICG-Field-33,2020,19,0,12,-89.9154,38.021525,284.2,0.61,1.396,25.9555488
ICG-Field-33,2020,10,0,12,-89.9161,38.0219581,293.7,0.78,1.4048,33.39827712
ICG-Field-33,2020,1,0,12,-89.916541,38.0215868,333.6,0.76,1.4349,33.23917152
ICG-Field-33,2020,14,0,12,-89.916843,38.0205882,284.7,0.76,1.4018,32.47241664
ICG-Field-33,2020,2,0,12,-89.915929,38.0205208,279.7,0.61,1.3751,25.56695928
ICG-Field-33,2020,8,0,12,-89.915361,38.0205349,317.4,0.61,1.3792,25.64318976
ICG-Field-33,2020,3,0,12,-89.916246,38.0198822,309.5,0.69,1.392,29.2754304
ICG-Field-33,2020,31,0,12,-89.917373,38.0195839,323.8,0.55,1.4102,23.6405928
ICG-Field-33,2020,5,0,12,-89.917259,38.0195867,248.8,0.7,1.4102,30.0880272
ICG-Field-33,2020,30,0,12,-89.916456,38.0194265,296.8,0.61,1.4219,26.43710232
ICG-Field-33,2020,28,0,12,-89.916011,38.0197078,323.4,0.56,1.4095,24.0584736
ICG-Field-33,2020,6,0,12,-89.915549,38.0195391,315.6,0.59,1.3866,24.93550512
ICG-Field-16,2020,2,0,12,-87.923026,40.1864812,112.1,1.96,1.2549,74.96872992
ICG-Field-16,2020,61,0,12,-87.924163,40.1923282,156.8,2.46,1.2925,96.912684
ICG-Field-16,2020,41,0,12,-87.924506,40.1916047,154.3,2.21,1.3404,90.29041632
ICG-Field-16,2020,30,0,12,-87.924388,40.1916056,170.6,2.08,1.344,85.2074496
ICG-Field-16,2020,11,0,12,-87.923911,40.1910689,145.4,2.64,1.3344,107.3754317
ICG-Field-16,2020,19,0,12,-87.923435,40.1906222,159.7,1.95,1.2934,76.8745224
ICG-Field-16,2020,38,0,12,-87.924015,40.190077,126.1,2.71,1.318,108.8678544
ICG-Field-16,2020,35,0,12,-87.924247,40.189895,104.2,2.39,1.2905,94.0093116
ICG-Field-16,2020,60,0,12,-87.924721,40.1901615,232.1,2.03,1.2897,79.79941368
ICG-Field-16,2020,63,0,12,-87.92636,40.189788,116.9,2.37,1.2972,93.70661472
ICG-Field-16,2020,12,0,12,-87.926241,40.1896088,170.9,1.71,1.3253,69.07569624
ICG-Field-16,2020,58,0,12,-87.925756,40.1885315,133.3,1.93,1.3032,76.66256448
ICG-Field-16,2020,24,0,12,-87.924814,40.1883589,136.5,1.36,1.3461,55.79961408
ICG-Field-16,2020,72,0,12,-87.926099,40.1878081,137.6,1.45,1.3479,59.5717884
ICG-Field-16,2020,85,0,12,-87.925389,40.1874534,105,2.47,1.2882,96.98290992
ICG-Field-16,2020,1,0,12,-87.926086,40.1869072,128.1,1.61,1.3419,65.85079032
ICG-Field-16,2020,76,0,12,-87.926792,40.1869917,123.1,1.88,1.316,75.4099584
ICG-Field-16,2020,66,0,12,-87.926671,40.1867224,145.7,1.94,1.2779,75.56376048
ICG-Field-16,2020,62,0,12,-87.926195,40.1862757,125,1.34,1.344,54.8932608
ICG-Field-16,2020,43,0,12,-87.923851,40.1866548,104.7,2.3,1.2543,87.9314472
ICG-Field-16,2020,48,0,12,-87.923275,40.1874702,183.8,2.16,1.2638,83.20454784
ICG-Field-16,2020,50,0,12,-87.923868,40.187916,98.9,2.48,1.3249,100.149721
ICG-Field-16,2020,8,0,12,-87.923634,40.1880079,127.5,2.31,1.3249,93.28461912
ICG-Field-16,2020,46,0,12,-87.923638,40.1882782,104.6,1.55,1.3088,61.8329472
ICG-Field-16,2020,26,0,12,-87.923047,40.1880126,98.4,2.15,1.2736,83.4615552
ICG-Field-16,2020,83,0,12,-87.923053,40.188463,176,2.47,1.3076,98.44345056
ICG-Field-16,2020,73,0,12,-87.922111,40.1882904,131.2,1.54,1.3192,61.92219264
ICG-Field-16,2020,71,0,12,-87.922099,40.1873895,104.4,2.4,1.2718,93.0347136
ICG-Field-16,2020,52,0,12,-87.92198,40.1873004,164.6,2.24,1.2718,86.83239936
ICG-Field-16,2020,44,0,12,-87.921727,40.185951,158.1,2.49,1.3067,99.17225784
ICG-Field-16,2020,29,0,12,-87.921151,40.1867664,91.4,2.12,1.2541,81.03693216
ICG-Field-16,2020,20,0,12,-87.9195,40.1863291,153.7,2.16,1.3166,86.68073088
ICG-Field-16,2020,21,0,12,-87.918088,40.1861601,119,1.64,1.3554,67.75265088
ICG-Field-16,2020,22,0,12,-87.918211,40.1865195,141.9,2.08,1.2821,81.28308864
ICG-Field-16,2020,13,0,12,-87.916806,40.186891,122.2,1.97,1.3015,78.1493484
ICG-Field-16,2020,82,0,12,-87.916687,40.1868019,140.1,2.06,1.3015,81.7196232
ICG-Field-16,2020,77,0,12,-87.916336,40.1868947,125.8,2.01,1.311,80.3181528
ICG-Field-16,2020,47,0,12,-87.91633,40.1864443,105.4,2.11,1.3004,83.63236512
ICG-Field-16,2020,23,0,12,-87.915628,40.1866301,154.4,2.49,1.289,97.8289128
ICG-Field-16,2020,75,0,12,-87.914451,40.1864592,152.3,2.58,1.3444,105.721465
ICG-Field-16,2020,7,0,12,-87.913744,40.1862846,142.7,2.42,1.3113,96.72358608
ICG-Field-16,2020,31,0,12,-87.913871,40.1870043,89.4,3.22,1.2746,125.0963818
ICG-Field-16,2020,70,0,12,-87.913755,40.1870953,152.6,2.7,1.2746,104.8944816
ICG-Field-16,2020,27,0,12,-87.913523,40.1873674,106.6,2.72,1.3047,108.1669363
ICG-Field-16,2020,40,0,12,-87.914695,40.187178,166.7,2.82,1.2936,111.189577
ICG-Field-16,2020,59,0,12,-87.916349,40.1878856,187.1,2.43,1.2608,93.38291712
ICG-Field-16,2020,79,0,12,-87.91729,40.1879683,114.4,2.06,1.2819,80.48896272
ICG-Field-16,2020,57,0,12,-87.919043,40.1872336,144.5,2.19,1.2909,86.16912408
ICG-Field-16,2020,51,0,12,-87.919285,40.1877723,200.3,2.25,1.2915,88.57107
ICG-Field-16,2020,28,0,12,-87.920577,40.187762,118.8,2.17,1.2567,83.12014872
ICG-Field-16,2020,9,0,12,-87.920348,40.1882143,180.9,1.47,1.3574,60.81912144
ICG-Field-16,2020,39,0,12,-87.9207,40.1882115,159.3,1.58,1.2976,62.49033984
ICG-Field-16,2020,5,0,12,-87.917177,40.1882395,129.3,2.7,1.2847,105.7256712
ICG-Field-16,2020,78,0,12,-87.917058,40.1881503,136.4,2.62,1.2847,102.5930587
ICG-Field-16,2020,64,0,12,-87.914946,40.1883472,142.3,2.74,1.3578,113.3969386
ICG-Field-16,2020,84,0,12,-87.914241,40.1883528,153.3,2.95,1.3216,118.8329856
ICG-Field-16,2020,3,0,12,-87.913776,40.1887168,133.8,3.11,1.2776,121.1072813
ICG-Field-16,2020,68,0,12,-87.913665,40.1891682,111,2.92,1.308,116.4140928
ICG-Field-16,2020,86,0,12,-87.914137,40.1893446,84.8,3.33,1.3,131.94792
ICG-Field-16,2020,53,0,12,-87.915302,40.1886147,205,2.49,1.3326,101.1379435
ICG-Field-16,2020,17,0,12,-87.915779,40.1891515,104.1,2.84,1.3321,115.3108387
ICG-Field-16,2020,69,0,12,-87.917536,40.1887772,139.6,2.76,1.3126,110.4222125
ICG-Field-16,2020,49,0,12,-87.917425,40.1892285,155.3,2.85,1.2962,112.5983016
ICG-Field-16,2020,80,0,12,-87.915325,40.1903263,236.4,3.36,1.2701,130.0744973
ICG-Field-16,2020,34,0,12,-87.914971,40.190239,247.6,2.63,1.2715,101.9264916
ICG-Field-16,2020,81,0,12,-87.914739,40.190421,195.9,2.3,1.2708,89.0881632
ICG-Field-16,2020,36,0,12,-87.914749,40.1911417,134.2,2.76,1.2641,106.3421597
ICG-Field-16,2020,15,0,12,-87.914287,40.191776,114.8,2.74,1.3129,109.6471061
ICG-Field-16,2020,33,0,12,-87.913942,40.1923192,105.8,3.3,1.2518,125.9110512
ICG-Field-16,2020,55,0,12,-87.915934,40.1919431,145.3,2.71,1.2794,105.6794635
ICG-Field-16,2020,16,0,12,-87.916283,40.1916701,94.9,2.6,1.2794,101.3898912
ICG-Field-16,2020,25,0,12,-87.916276,40.1911296,133,2.36,1.2746,91.68554688
ICG-Field-16,2020,56,0,12,-87.917097,40.191033,116.8,2.45,1.264,94.390464
ICG-Field-16,2020,54,0,12,-87.917229,40.1921131,123.9,2.5,1.2719,96.91878
ICG-Field-16,2020,74,0,12,-87.918053,40.1922867,102.5,2.45,1.2692,94.7787792
ICG-Field-16,2020,10,0,12,-87.918036,40.1910255,115.6,2.91,1.2767,113.2392046
ICG-Field-16,2020,42,0,12,-87.917562,40.1906689,114.9,1.93,1.3348,78.52147872
ICG-Field-16,2020,67,0,12,-87.918609,40.1899399,135.5,1.38,1.3466,56.64122784
ICG-Field-16,2020,6,0,12,-87.919196,40.1899352,167.7,2.09,1.3423,85.50880536
ICG-Field-16,2020,14,0,12,-87.920021,40.1901089,147.8,1.92,1.3466,78.80518656
ICG-Field-16,2020,32,0,12,-87.919674,40.190472,141.5,1.48,1.331,60.0419424
ICG-Field-16,2020,37,0,12,-87.919802,40.1912818,94.6,2.76,1.3071,109.9595261
ICG-Field-16,2020,65,0,12,-87.920153,40.1911889,131.9,2.35,1.2979,92.9659812
ICG-Field-16,2020,4,0,12,-87.920973,40.1910022,167.1,3,1.2757,116.650008
ICG-Field-16,2020,45,0,12,-87.920169,40.19236,108.8,1.82,1.3549,75.16118064
ICG-Field-16,2020,18,0,12,-87.920986,40.1919931,163.3,2.51,1.2733,97.41356184
ICG-Field-15,2020,59,0,12,-87.881176,40.1728739,154,1.96,1.3217,78.95941536
ICG-Field-15,2020,35,0,12,-87.879298,40.1729782,157.5,1.33,1.3549,54.92547816
ICG-Field-15,2020,4,0,12,-87.881537,40.1735918,146.3,1.55,1.2881,60.8549964
ICG-Field-15,2020,6,0,12,-87.880957,40.1741368,206.8,1.35,1.3135,54.047898
ICG-Field-15,2020,24,0,12,-87.879552,40.1745079,304.5,2.02,1.2568,77.38067328
ICG-Field-15,2020,48,0,12,-87.879445,40.1753195,136.2,1.38,1.3443,56.54448432
ICG-Field-15,2020,13,0,12,-87.881328,40.1755755,151.2,1.25,1.2565,47.87265
ICG-Field-15,2020,42,0,12,-87.880391,40.1757628,155.5,1.22,1.2534,46.60843104
ICG-Field-15,2020,41,0,12,-87.87969,40.1760384,223.9,1.37,1.2424,51.87964224
ICG-Field-15,2020,31,0,12,-87.87923,40.1768528,152.1,1.47,1.3615,61.0028244
ICG-Field-15,2020,60,0,12,-87.880052,40.1768465,206.8,1.08,1.2441,40.95378144
ICG-Field-15,2020,3,0,12,-87.880519,40.1765727,196.1,1.2,1.2445,45.518832
ICG-Field-15,2020,17,0,12,-87.880987,40.176479,192.4,1.17,1.2669,45.17968104
ICG-Field-15,2020,43,0,12,-87.880065,40.1778374,202.5,1.14,1.2661,43.99342992
ICG-Field-15,2020,56,0,12,-87.881241,40.1779186,166.9,1.59,1.2521,60.68077272
ICG-Field-15,2020,55,0,12,-87.881829,40.1780042,119.4,1.77,1.4001,75.53483496
ICG-Field-15,2020,9,0,12,-87.882648,40.1768175,209.4,1.33,1.3663,55.38761592
ICG-Field-15,2020,39,0,12,-87.8831,40.1763728,233,1.19,1.3469,48.85367928
ICG-Field-15,2020,61,0,12,-87.882731,40.1751143,204,1.43,1.316,57.3597024
ICG-Field-15,2020,7,0,12,-87.883208,40.1756513,162.2,2.12,1.2889,83.28562464
ICG-Field-15,2020,33,0,12,-87.88427,40.1760035,167.7,1.48,1.2769,57.60146976
ICG-Field-15,2020,70,0,12,-87.884738,40.1759099,153.2,1.46,1.3331,59.32401648
ICG-Field-15,2020,23,0,12,-87.884749,40.1767206,177.1,1.86,1.267,71.8297776
ICG-Field-15,2020,14,0,12,-87.885107,40.1771683,163.1,1.86,1.2902,73.14505056
ICG-Field-15,2020,66,0,12,-87.884996,40.1776197,317.8,1.8,1.2971,71.1640944
ICG-Field-15,2020,8,0,12,-87.886633,40.1770666,176.4,1.36,1.3897,57.60695616
ICG-Field-15,2020,57,0,12,-87.886644,40.1779674,159.1,2.58,1.3923,109.4882443
ICG-Field-15,2020,25,0,12,-87.88547,40.1779764,131.2,1.64,1.3012,65.04334464
ICG-Field-15,2020,65,0,12,-87.88536,40.1785178,223.5,1.22,1.3515,50.2563384
ICG-Field-15,2020,21,0,12,-87.886419,40.1786899,149,1.89,1.3006,74.92392432
ICG-Field-15,2020,71,0,12,-87.885834,40.1788746,159.3,1.57,1.3755,65.8226268
ICG-Field-15,2020,67,0,12,-87.886542,40.1791394,113.1,2.04,1.2547,78.01624224
ICG-Field-15,2020,37,0,12,-87.885371,40.1794187,156.2,1.69,1.3338,68.70563856
ICG-Field-15,2020,20,0,12,-87.885961,40.1795943,120.5,1.77,1.3412,72.35720352
ICG-Field-15,2020,12,0,12,-87.886429,40.1795007,164.7,1.89,1.3434,77.38951248
ICG-Field-15,2020,19,0,12,-87.887489,40.1796727,157.9,1.59,1.3541,65.62401912
ICG-Field-15,2020,52,0,12,-87.886434,40.179861,189.6,1.55,1.3526,63.9022344
ICG-Field-15,2020,11,0,12,-87.886435,40.1799511,198.6,1.35,1.3526,55.6567848
ICG-Field-15,2020,77,0,12,-87.886681,40.18076,166.7,1.31,1.2467,49.77923496
ICG-Field-15,2020,62,0,12,-87.886684,40.1810303,129.5,1.33,1.2663,51.33377592
ICG-Field-15,2020,69,0,12,-87.886101,40.181305,140.8,1.56,1.3291,63.19711008
ICG-Field-15,2020,47,0,12,-87.886583,40.1822924,235.7,1.52,1.3387,62.02143552
ICG-Field-15,2020,79,0,12,-87.888459,40.1820077,153.9,1.94,1.2485,73.8253032
ICG-Field-15,2020,54,0,12,-87.887273,40.1811159,183.6,1.53,1.2663,59.05314072
ICG-Field-15,2020,16,0,12,-87.888092,40.1809294,202.6,1.42,1.2616,54.60406656
ICG-Field-15,2020,81,0,12,-87.889014,40.1795709,214.2,1.01,1.2592,38.76422016
ICG-Field-15,2020,36,0,12,-87.889125,40.1790295,145.5,1.25,1.2458,47.46498
ICG-Field-15,2020,32,0,12,-87.889119,40.1785791,167.7,1.34,1.2803,52.29154896
ICG-Field-15,2020,49,0,12,-87.888762,40.1782215,206.5,1.4,1.3562,57.8717664
ICG-Field-15,2020,64,0,12,-87.888299,40.1787656,192.7,1.75,1.3598,72.531732
ICG-Field-15,2020,74,0,12,-87.887793,40.1782686,174.5,1.71,1.3395,69.8158116
ICG-Field-15,2020,22,0,12,-87.887517,40.1778742,161.8,1.69,1.3562,69.85948944
ICG-Field-15,2020,10,0,12,-87.88899,40.1776792,150.3,1.31,1.2691,50.67364008
ICG-Field-15,2020,5,0,12,-87.888742,40.17669,229.6,1.19,1.34,48.603408
ICG-Field-15,2020,51,0,12,-87.888579,40.1762626,181.2,1.64,1.3103,65.49822816
ICG-Field-15,2020,40,0,12,-87.888273,40.1767837,179.9,1.23,1.3365,50.1059196
ICG-Field-15,2020,72,0,12,-87.886507,40.1764369,193.2,1.17,1.3287,47.38356792
ICG-Field-15,2020,53,0,12,-87.886265,40.1758982,288.6,1.36,1.3424,55.64623872
ICG-Field-15,2020,1,0,12,-87.886498,40.1757162,161.9,1.28,1.33,51.889152
ICG-Field-15,2020,15,0,12,-87.88732,40.1757099,185.6,1.03,1.3069,41.02934136
ICG-Field-15,2020,50,0,12,-87.887908,40.1757955,203.5,1.25,1.3173,50.18913
ICG-Field-15,2020,63,0,12,-87.888013,40.1748037,137.9,1.67,1.338,68.1063408
ICG-Field-15,2020,75,0,12,-87.889062,40.1742551,171.2,1.53,1.35,62.95644
ICG-Field-15,2020,34,0,12,-87.888821,40.1737163,189.1,1.26,1.3355,51.2896104
ICG-Field-15,2020,46,0,12,-87.889044,40.1728137,170.9,1.26,1.3345,51.2512056
ICG-Field-15,2020,80,0,12,-87.887639,40.1731849,136.6,1.83,1.3359,74.51436456
ICG-Field-15,2020,78,0,12,-87.88776,40.1734542,133.2,1.5,1.3286,60.743592
ICG-Field-15,2020,45,0,12,-87.887762,40.1736344,156.1,1.31,1.3222,52.79385936
ICG-Field-15,2020,73,0,12,-87.887532,40.1739965,162.5,1.81,1.2767,70.43400696
ICG-Field-15,2020,28,0,12,-87.886471,40.1736443,121.2,1.61,1.2944,63.51983232
ICG-Field-15,2020,38,0,12,-87.884616,40.1755504,196.4,1.76,1.3439,72.09324672
ICG-Field-15,2020,58,0,12,-87.883783,40.1746559,131.2,1.85,1.3354,75.3005352
ICG-Field-15,2020,68,0,12,-87.884717,40.1742883,200.8,1.89,1.2667,72.97104024
ICG-Field-15,2020,44,0,12,-87.885414,40.1736524,211.3,2.35,1.2772,91.4832816
ICG-Field-15,2020,76,0,12,-87.884939,40.1732956,135.9,2.59,1.2829,101.2762313
ICG-Field-15,2020,30,0,12,-87.886452,40.1722029,213.3,2.82,1.2982,111.5849635
ICG-Field-15,2020,18,0,12,-87.88575,40.1723885,111.7,2.67,1.2992,105.7309747
ICG-Field-15,2020,29,0,12,-87.885399,40.1724813,128.8,2.69,1.4088,115.5092026
ICG-Field-15,2020,27,0,12,-87.884106,40.172401,175.2,1.08,1.3063,43.00130592
ICG-Field-15,2020,2,0,12,-87.883993,40.1727623,203.7,1.21,1.2972,47.84177376
ICG-Field-15,2020,26,0,12,-87.883765,40.1733046,173.2,1.56,1.309,62.2413792